word,category
懒得,negative
懒惰,negative
懒政怠政,negative
懒散,negative
懒汉,negative
懦夫,negative
懦弱,negative
戏弄,negative
戏谑,negative
成为阻碍,negative
成心,negative
成性,negative
成本上升,negative
成本增加,negative
成本高,negative
成疑,negative
成空,negative
成见,negative
成问题,negative
成问题的,negative
戒惧,negative
或涉,negative
战乱,negative
战争,negative
战战兢兢,negative
战斗,negative
战火,negative
戚戚,negative
戴帽,negative
戴星,negative
所剩无几,negative
手头紧,negative
手腕,negative
扎眼,negative
扑朔迷离,negative
扑灭,negative
扑腾,negative
扒手,negative
扒皮,negative
扒窃,negative
打乱,negative
打人,negative
打仗,negative
打倒,negative
打入冷宫,negative
打击,negative
打击报复,negative
打劫,negative
打压,negative
打哈欠,negative
打岔,negative
打手,negative
打扰,negative
打折扣,negative
打抱不平,negative
打断,negative
打架,negative
打死,negative
打水漂,negative
打滚,negative
打烂,negative
打破,negative
打碎,negative
打耳光,negative
打赌,negative
打退堂鼓,negative
打问号,negative
打颤,negative
扔掉,negative
托称,negative
托辞,negative
扣住,negative
扣分,negative
扣帽子,negative
扣押,negative
扣留,negative
扣紧,negative
执迷不悟,negative
扩张,negative
扫兴,negative
扬尘,negative
扬言,negative
扭伤,negative
扭打,negative
扭捏,negative
扭曲,negative
扯后腿,negative
扯淡,negative
扯皮,negative
扯谎,negative
扰乱,negative
扰乱的,negative
扰动,negative
扰民,negative
批准逮捕,negative
批判,negative
批捕,negative
批斗,negative
批评,negative
批驳,negative
扼制,negative
扼杀,negative
扼死,negative
扼腕,negative
找借口,negative
找碴儿,negative
找茬,negative
承压,negative
承受,negative
承受不住,negative
技术落后,negative
技术难题,negative
抄袭,negative
把戏,negative
把持,negative
把柄,negative
抑制,negative
抑制的,negative
抑郁,negative
抑郁症,negative
抓狂,negative
抓瞎,negative
抓获归案,negative
投机,negative
投机取巧,negative
投机取巧的,negative
投机性,negative
投机者,negative
投案自首,negative
投诉,negative
投资不足的,negative
投资风险,negative
投降,negative
抗拒,negative
抗议,negative
抗议者,negative
抗辩,negative
抗辩的,negative
折价,negative
折余价值,negative
折戟,negative
折戟沉沙,negative
折损,negative
折断,negative
折磨,negative
折翼,negative
折腾,negative
抛单,negative
抛压,negative
抛售,negative
抛头露面,negative
抛弃,negative
抛掉,negative
抛荒,negative
抠门儿,negative
抢劫,negative
抢占,negative
抢夺,negative
抢救无效,negative
抢走,negative
护短,negative
报亏,negative
报仇,negative
报复,negative
报复性,negative
报复的,negative
报应,negative
报废,negative
报忧,negative
报怨,negative
报损,negative
报案,negative
报警,negative
抨击,negative
抬轿,negative
抱怨,negative
抱怨的,negative
抱歉,negative
抱残守缺,negative
抵债,negative
抵制,negative
抵抗,negative
抵挡,negative
抵消,negative
抵触,negative
抵触情绪,negative
抵赖,negative
抹不开,negative
抹杀,negative
抹煞,negative
抹黑,negative
抽打,negative
抽搐,negative
抽筋,negative
抽象,negative
抽贷,negative
抽走,negative
抽风,negative
担心,negative
担忧,negative
担忧的,negative
担惊受怕,negative
担负,negative
拆东墙补西墙,negative
拆台,negative
拆散,negative
拆桥,negative
拆毁,negative
拆穿,negative
拆除,negative
拈轻怕重,negative
拉下水,negative
拉下脸,negative
拉不下脸,negative
拉低,negative
拉关系,negative
拉后腿,negative
拉帮结派,negative
拉扯,negative
拉拢,negative
拉紧,negative
拍案而起,negative
拍马,negative
拍马屁,negative
拐卖,negative
拒,negative
拒不履行,negative
拒之门外,negative
拒付,negative
拒受,negative
拒收,negative
拒签,negative
拒绝,negative
拒绝参加,negative
拒绝往来户,negative
拒绝承认,negative
拒绝接受,negative
拒绝的理由,negative
拒绝给予,negative
拔苗助长,negative
拔高,negative
拖下水,negative
拖后腿,negative
拖垮,negative
拖延,negative
拖延的,negative
拖慢,negative
拖拉,negative
拖欠,negative
拖欠债务的,negative
拖欠工资,negative
拖欠款项,negative
拖沓,negative
拖泥带水,negative
拖累,negative
拗口,negative
拘囿,negative
拘束,negative
拘泥,negative
拘泥于,negative
拘留,negative
拘留所,negative
拘禁,negative
拘谨,negative
拙劣,negative
招工难,negative
招摇,negative
招摇撞骗,negative
招致,negative
拥挤,negative
拦路虎,negative
拨弄,negative
拮据,negative
拳打,negative
拳打脚踢,negative
拷问,negative
拼命,negative
拼爹,negative
拿不出,negative
拿捏,negative
持异议,negative
持续下跌,negative
持续萎缩,negative
持续走低,negative
指使,negative
指手划脚,negative
指手画脚,negative
指控,negative
指摘,negative
指斥,negative
指责,negative
指责的,negative
指鹿为马,negative
按兵不动,negative
挑三拣四,negative
挑刺儿,negative
挑剔,negative
挑动,negative
挑战,negative
挑拨,negative
挑毛病,negative
挑肥拣瘦,negative
挑衅,negative
挖坑,negative
挖空心思,negative
挖苦,negative
挖角,negative
挟制,negative
挟持,negative
挣扎,negative
挤兑,negative
挤出,negative
挤占,negative
挤压,negative
挤税,negative
挥泪,negative
挥霍,negative
挥霍无度,negative
挨打,negative
挨饿,negative
挪作他用,negative
挪占,negative
挪用,negative
挪用公款,negative
挪用资金,negative
挫,negative
挫伤,negative
挫折,negative
挫败,negative
挫败的,negative
振荡,negative
挽救,negative
捂盘,negative
捆住,negative
捉弄,negative
捉襟见肘,negative
捏一把汗,negative
捏把汗,negative
捏造,negative
捕风捉影,negative
捞一把,negative
捞取,negative
损人利己,negative
损伤,negative
损伤外观,negative
损公肥私,negative
损及,negative
损坏,negative
损失,negative
损失惨重,negative
损失惨重的,negative
损害,negative
损害的,negative
损害赔偿,negative
损毁,negative
损毁物,negative
损耗,negative
捣乱,negative
捣蛋,negative
捣蛋鬼,negative
捧杀,negative
据为己有,negative
捶胸顿足,negative
掉下来,negative
掉以轻心,negative
掉价,negative
掉落,negative
掉队,negative
掏空,negative
掐架,negative
排外,negative
排挤,negative
排放,negative
排斥,negative
排污,negative
掠取,negative
掠夺,negative
掠夺的,negative
掣肘,negative
接盘,negative
控制,negative
控制不住,negative
控告,negative
控诉,negative
推卸,negative
推卸责任,negative
推波助澜,negative
推翻,negative
推脱,negative
推诿,negative
推迟,negative
掩蔽,negative
掩饰,negative
措手不及,negative
掺假,negative
掺和,negative
掺杂,negative
提出质疑,negative
提心吊胆,negative
插嘴,negative
插手,negative
插曲,negative
插足,negative
揠苗助长,negative
揩油,negative
揪出,negative
揪心,negative
揭发,negative
揭示,negative
揭穿,negative
揭露,negative
揶揄,negative
搀假,negative
搀杂,negative
搀杂的,negative
搁下,negative
搁浅,negative
搁置,negative
搅乱,negative
搅和,negative
搅局,negative
搅扰,negative
搜罗,negative
搞不好,negative
搞不懂,negative
搞乱,negative
搞垮,negative
搞小动作,negative
搞错,negative
搞鬼,negative
搪塞,negative
搭便车,negative
摆布,negative
摆弄,negative
摆脱,negative
摆设,negative
摆阔,negative
摇摆,negative
摇摇欲坠,negative
摔倒,negative
摘牌,negative
摧残,negative
摧毁,negative
摩擦,negative
摸不清,negative
摸不着头脑,negative
撑不住,negative
撒旦,negative
撒气,negative
撒谎,negative
撕毁,negative
撕破脸,negative
撤出,negative
撤单,negative
撤回,negative
撤店,negative
撤换,negative
撤档,negative
撤消,negative
撤离,negative
撤职,negative
撤资,negative
撤退,negative
撤销,negative
撤销的,negative
撬动,negative
撬起,negative
撵走,negative
擅离,negative
擅自,negative
擅自改变,negative
操之过急,negative
操作失误,negative
操作风险,negative
操心,negative
操纵,negative
操纵市场,negative
操纵的,negative
擦伤,negative
擦痕,negative
擦脂抹粉,negative
攀比,negative
攀附,negative
攫取,negative
支吾,negative
支离破碎,negative
支配,negative
收买,negative
收效甚微,negative
收盘跌,negative
收窄,negative
收绿,negative
收缩,negative
收缩的,negative
收缩银根,negative
收费过高,negative
收跌,negative
收阴,negative
改口,negative
攻击,negative
攻击性,negative
攻击者,negative
攻占,negative
攻讦,negative
放任,negative
放任自流,negative
放低,negative
放弃,negative
放弃权利,negative
放慢,negative
放浪,negative
放火,negative
放纵,negative
放缓,negative
放肆,negative
放逐,negative
政企不分,negative
政治危机,negative
政策收紧,negative
故伎重演,negative
故态复萌,negative
故意,negative
故意地,negative
故意毁坏,negative
故意的,negative
故步自封,negative
故障,negative
效率低,negative
效率低的,negative
敌人,negative
敌伪,negative
敌军,negative
敌国,negative
敌对,negative
敌对的,negative
敌意,negative
敌手,negative
敌视,negative
教唆,negative
教条,negative
教训,negative
敛财,negative
散乱,negative
散布,negative
散漫,negative
散落,negative
敦促,negative
敬而远之,negative
数落,negative
数说,negative
敲响警钟,negative
敲打,negative
敲诈,negative
敲诈勒索,negative
敲诈者,negative
整改,negative
整改意见,negative
整改措施,negative
整治,negative
整顿,negative
敷衍,negative
敷衍了事,negative
敷衍塞责,negative
斗不过,negative
斗争,negative
斗嘴,negative
斗殴,negative
斗气,negative
斤斤计较,negative
斥责,negative
斥骂,negative
斩仓,negative
断供,negative
断崖,negative
断开,negative
断掉,negative
断档,negative
断然拒绝,negative
断章取义,negative
断绝,negative
断臂,negative
断裂,negative
断货,negative
断贷,negative
断送,negative
断链,negative
新低,negative
新股偏弱,negative
新股弱势,negative
施加压力,negative
施加压力的,negative
施压,negative
施展,negative
施暴,negative
旁敲侧击,negative
旁若无人,negative
旁落,negative
旁骛,negative
旗号,negative
无一幸免,negative
无为,negative
无主的,negative
无事实根据的,negative
无事实证明,negative
无事生非,negative
无人问津,negative
无从,negative
无依无靠的,negative
无保证的,negative
无保险的,negative
无信用,negative
无利可图,negative
无力,negative
无力偿还,negative
无力偿还的,negative
无力回天,negative
无力的,negative
无功而返,negative
无动于衷,negative
无助,negative
无助于,negative
无可奈何,negative
无名,negative
无地自容,negative
无处藏身,negative
无奈,negative
无妄之灾,negative
无孔不入,negative
无家可归的,negative
无序,negative
无底洞,negative
无底线的,negative
无度地,negative
无心,negative
无情,negative
无情地,negative
无意,negative
无所不为,negative
无所不用其极,negative
无所不至,negative
无所事事,negative
无所作为,negative
无所用心,negative
无所谓,negative
无把握,negative
无故,negative
无故缺席,negative
无效,negative
无效率,negative
无效率的,negative
无效的,negative
无暇顾及,negative
无望,negative
无期徒刑,negative
无权,negative
无果,negative
无法挽回,negative
无法无天的,negative
无法比拟,negative
无法预料的,negative
无济于事,negative
无照经营,negative
无理,negative
无理取闹,negative
无用,negative
无用的,negative
无疾而终,negative
无病呻吟,negative
无的放矢,negative
无益的,negative
无知,negative
无稽之谈,negative
无端,negative
无端的,negative
无精打采,negative
无缘,negative
无缘无故地,negative
无耻,negative
无耻的,negative
无聊,negative
无能,negative
无能为力,negative
无能为力的,negative
无能力,negative
无能的,negative
无良,negative
无节制的,negative
无视,negative
无计可施,negative
无证,negative
无资格,negative
无赖,negative
无起色,negative
日渐式微,negative
日益严重,negative
日益加剧,negative
日薄西山,negative
日趋严重,negative
